CompID	MZ	Time	isotopes	adduct	pcgroup	name	fold	tstat	pvalue	mzmed	mzmin	mzmax	rtmed	rtmin	rtmax	npeaks	bio	blank	200825_001_scan049_I	200825_002_scan034_I	200825_003_scan011_I	200825_004_scan015_I	200825_005_scan017_I	200825_006_scan021_I	200825_007_scan021_I	200825_008_scan025_I	200825_009_scan020_I	200825_010_scan016_I	200825_011_scan020_I	200825_012_scan017_I	200825_013_scan013_I	200825_014_scan019_I	200825_015_scan017_I	200825_016_scan015_I	200825_017_scan015_I	200825_018_scan018_I	200825_019_scan022_I	200825_020_scan020_I	200825_021_scan013_I	200825_022_scan014_I	200825_023_scan021_I	200825_024_scan013_I	200825_025_scan014_I	200825_026_scan011_I	200825_027_scan013_I	200825_028_scan019_I	200825_029_scan019_I
60	179.095	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8512.734904	7693.670839	5993.808542	6414.650221	8296.095729	5150.681149	4238.572901	4129.31296	5731.777614	5174.77025	5054.277614	4806.199558	6603.742268	5253.458763	4943.756996	3979.18704	4645.251105	4210.343888	4610.681885	4251.165685	4869.518409	6683.572165	6141.513255	4498.174521	5824.265096	5450.589838	5385.713549	4372.741532	4400.297496
61	179.13	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12308.03386	6545.313069	5932.312341	6246.612304	10317.38551	5758.77794	7818.647616	6221.86458	7393.166363	7338.623225	6279.969785	7873.644339	9363.371314	6848.364398	5516.931562	6147.352384	5933.279578	3941.486349	7721.779032	7861.753549	7684.93411	11115.60976	9309.356753	7090.836185	7117.461959	7968.611212	6962.579541	4483.642519	6544.650528
62	180.09	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10535.24326	6848.117261	6211.340131	5518.259286	11860.04151	5757.673707	6666.673707	6810.850692	7068.377276	8112.392571	5414.792425	5686.743627	8724.339403	5776.616169	4745.049527	4061.743627	6020.2622	5722.586307	6211.560087	6161.624909	4604.697742	9532.991988	8712.344501	5344.134013	4694.520029	7026.351784	4699.02622	5117.162418	5918.631464
63	180.116	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7888.593049	7177.447502	5765.587256	6587.683925	7804.356988	7888.740405	6756.02462	4669.734613	8725.128892	9160.98407	7715.643736	7763.19551	10264.0076	7015.171253	6784.591962	7488.50181	7121.274439	4376.349747	9716.043809	6757.378349	9843.684649	9622.319696	7853.369298	6983.266112	12373.11296	7210.8874	10700.80449	4801.84504	6818.62853
64	181.073	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12038.2236	6275.181719	6840.889294	8109.716315	15770.9268	6676.5874	11386.66497	9201.663146	8286.139111	10927.57538	6852.691187	7311.029497	12836.82884	7709.446103	7211.060087	5755.576111	7544.317917	8099.879097	8068.091406	8279.091406	7386.617261	10690.17007	8966.828478	6736.547706	6919.060452	9528.754188	7003.972688	5698.20721	7796.959213
65	181.111	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14520.70239	9903.6126	8592.664012	8711.314989	16108.08255	10667.03765	11539.21289	8849.256336	12261.95728	15065.97538	10206.93773	12483.51557	15060.09051	11140.73353	10063.01303	11712.53946	11343.6097	10305.88921	12759.61477	12956.29833	14122.12238	16992.12744	14286.55612	12590.09196	13911.21217	12537.95366	13075.90297	6377.17958	12597.16437
66	183.126	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9542.182905	6162.247736	5038.654111	6842.712061	9377.52988	6783.003622	7835.492575	5328.532778	7700.153568	8749.276349	5870.140529	6771.253531	10099.57334	6551.378848	6641.900398	6726.390076	6723.786671	7262.137269	9907.073162	7267.28142	7650.287577	9356.888446	8262.925389	7246.523723	8280.901847	7978.644694	6789.158276	4090.894241	7511.993481
67	184.084	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24826.56176	15588.73245	13252.0659	11938.18437	29971.84156	12580.56824	19387.59669	21502.62622	14228.30645	20562.34138	12927.67051	17205.16421	22376.43392	12332.96831	14391.73929	12629.43788	14044.22722	20072.27656	14883.82283	18819.75693	11395.61793	20875.72056	18831.62694	15294.15916	9242.383147	16256.28448	11186.3655	9614.933381	14751.91033
68	184.12	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6508.526828	3287.873605	3209.915016	2759.351458	4819.602089	4786.690673	4345.198776	4795.232625	3550.879366	5503.154123	3626.958949	4566.933381	3853.753691	3423.672668	3796.093266	4497.985596	4684.850558	4979.898091	5385.959309	4808.563558	5232.223983	6298.490457	6183.039971	5454.110191	4425.270796	6551.118473	4227.569319	2437.417717	4236.242708
69	185.086	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6221.320917	4567.787966	4249.339542	3700.226361	7419.034384	4060.997135	4372.395415	3586.961318	3390.458453	6079.32808	4567.017192	3009.886819	7510.315186	4504.659026	4070.551576	4195.356734	4494.501433	3921.005731	4179.696275	4341.140401	3386.931232	5223.293696	6651.144699	4221.67192	3565.696275	5720.157593	3527.23639	3540.727794	5221.72063
70	186.137	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9426.148281	4291.055158	3553.41798	4552.437321	8532.89255	5506.488181	6928.844556	6716.053725	4941.821275	9113.305874	4618.134312	6407.333095	9925.61533	4932.326648	4622.060172	5625.561963	7029.144699	6731.59957	6701.802292	7577.604585	6627.001074	9068.18947	6920.870344	8325.36712	5521.830946	7247.541189	4521.951648	3203.40616	6069.780444
71	189.081	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6583.116897	5476.768332	3182.422954	4072.686504	5038.38576	3505.158342	4030.885228	3204.549416	4330.248672	6546.495218	3831.246546	3793.785335	6601.113709	4050.337938	3470.129649	2464.83847	4393.021254	4042.61424	4867.828905	3616.937301	3676.238045	4548.273114	5454.481403	3867.208289	4380.976621	4030.10627	2980.216791	3320.851222	4462.878852
72	190.074	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4798.410202	4084.153029	3246.180659	3061.885228	4832.64683	3942.081119	3474.779313	3568.998937	4217.996103	3965.29118	3409.362735	3350.699256	5733.120793	4063.043571	3807.964577	2907.806943	4678.171095	2222.801629	3852.231668	3669.153029	3857.177825	4891.217499	3992.158342	3303.482465	4123.758767	3454.858307	3302.626993	2895.159051	3646.363089
73	191.097	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5992.340418	4230.171803	3134.413036	4276.749557	6626.682961	3975.865746	4999.03684	3385.092455	4365.661353	4863.393553	3606.510096	4760.548353	7438.532767	5357.330145	4463.074035	3054.048176	3784.904003	3214.067304	4394.456961	3293.836344	3704.57492	5268.099185	5199.635494	4780.281615	3998.340772	4774.86858	4198.713071	3662.000708	4022.472193
74	192.089	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7004.469345	5691.598309	5102.530655	6559.674419	7986.959831	9929.551797	5789.103594	5377.577167	8781.141649	6058.678647	7599.58351	7122.145877	8805.742072	5909.217759	8405.710359	5688.334038	6545.632135	5260.300211	8837.348837	5620.858351	10542.03171	8712.137421	6298.566596	8829.940803	9598.87315	6876.433404	9567.040169	3835.221987	5788.114165
75	193.004	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11423.76991	7002.281536	5200.279422	4680.321353	6631.612403	1974.276956	4647.565187	3773.679352	4400.085624	5283.213178	2865.351304	2990.241015	5142.747357	3021.006695	2754.12685	2352.079986	3214.286469	2366.111346	3368.121212	2485.664905	2305.519732	3814.209302	3079.564482	2374.472516	2565.117689	3327.05074	3210.678647	5838.491543	6910.492953
76	193.112	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7307.045216	5989.640379	3435.501577	5100.202944	6829.07571	4611.763407	4375.453207	3343.335436	4553.003155	5133.964248	4707.487907	5266.974763	7492.254469	5733.794953	4093.709779	2839.493165	3893.345952	3754.573081	5539.868559	3580.93796	4825.927445	5878.892744	5566.523659	5681.071504	3950.810726	5060.383807	4781.53102	2963.895899	4078.884332
77	193.147	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7020	5716.828108	2994.251849	4402.456851	6648.889045	4524.192673	7028.333216	4022.157098	4101.859458	5928.612892	5103.997534	5638.345192	6802.034871	5915.958436	4467.049313	4407.25819	5181.030997	5352.835505	5838.824234	5433.330046	6078.536809	7234.532582	5745.686157	5963.982036	4803.540683	5031.243043	4995.754491	3172.594223	5942.882353
78	194.107	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11482.38122	6613.058865	5701.215837	6168.193763	12391.02628	5803.418711	8135.539594	6879.790119	6719.307989	8132.341626	5477.569727	5790.988437	9583.189559	7232.689208	5818.984933	5157.162929	6458.271899	6281.658024	7198.702523	7203.358444	4961.649264	8123.703924	9461.69131	9120.329012	6039.317449	7259.240715	5738.012614	5766.675893	7527.603013
79	195.09	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9442.362299	5434.592151	4978.24527	4959.98178	11191.73371	5813.792572	6301.632796	4882.997197	6017.438683	7750.405746	6329.022425	5105.981079	10515.35599	5488.637001	4375.748423	5150.519972	5758.235459	6176.183602	7058.40925	6277.715487	6010.513665	6751.107218	7664.496146	7247.765943	5567.995095	6553.844429	5263.674842	3575.056762	6625.82761
80	195.127	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16582.17364	10025.17887	8743.887378	9063.117503	18346.98466	11839.46165	12910.66179	9144.688982	14018.6984	18049.02197	11377.58717	12972.51813	16839.31485	13786.09589	13106.85635	12681.46653	12289.9348	9966.647141	16922.22908	16441.36437	16441.77406	18894.84135	13780.64052	16009.71304	13513.85844	14092.52476	13581.28452	5999.456067	11303.75279
81	196.124	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8278.862273	4655.925035	4005.757671	3761.593445	8059.251743	4103.426081	5069.522315	5445.963738	4152.388424	6380.514993	4923.056834	4842.782775	7522.283821	6041.615063	3995.967573	4326.030683	4629.09205	3982.379358	6556.290795	6127.733961	4812.069735	7487.226639	6020.568689	5756.8159	5390.374477	5339.76046	5355.888773	3335.031032	5868.4606
82	197.141	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8314.936893	6105.597087	3733.627601	4169.652566	6757.084605	4528.664355	5370.154646	2490.52982	5432.29681	5275.357836	4586.518031	3995.140083	6907.975728	5479.556865	3937.993759	3735.669903	4530.380028	3315.795423	5916.432039	4790.763523	5352.622746	6864.300971	6048.515257	5688.435506	4398.122746	5035.486824	4768.651179	3920.873786	4588.222607
83	198.102	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20782.25479	10392.48066	9961.30359	10277.66399	21704.21053	10383.84211	15640.43604	16061.22726	11158.03939	17697.05019	10764.96445	11912.12896	19010.98083	10714.88289	12170.85814	10198.37051	13072.01987	15557.5779	11379.18264	15859.21924	9379.357616	15232.17323	15004.4343	11467.87487	9095.849076	13220.57023	8101.067968	8943.065877	12978.44371
84	198.137	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5306.211512	4229.878641	2951.798197	3985.995839	6086.964632	4006.18828	5215.753467	4014.192094	5073.416436	5318.519071	4326.190707	5882.097087	7321.64043	4999.337725	5529.381415	4246.350902	4872.28294	3622.268377	5377.270804	5305.599515	5158.315187	5174.441748	4882.395631	4655.380028	6551.485784	4967.963939	5236.097087	2487.481969	4481.922677
85	199.089	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5488.402913	5037.009015	3233.575936	3403.990985	6122.262136	3644.157074	3302.634189	2545.335992	3978.671637	5690.957351	3006.895284	3399.205617	5148.085645	4522.457351	3760.600902	3782.693481	3656.392857	2692.473301	4322.777393	4104.604022	4514.837725	4586.720874	5691.646671	3976.501387	3700.816227	4152.602635	4267.505201	2773.648405	3324.973648
86	199.095	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4693.492372	3683.456311	2891.711512	2865.052705	6512.527046	2625.977809	4695.764216	3169.976422	3146.758669	4164.722607	3146.445215	4412.549237	5011.40638	3026.055479	2881.730929	2861.909847	4028.747573	3718.776699	3501.665742	3362.699029	3060.78086	3618.660194	4229.975035	3510.894591	3566.664355	4356.884882	3993.730929	3256.348128	4280.29681
87	199.101	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6633.307559	4699.716019	3639.692441	2865.107143	6682.130374	2911.566921	3658.244799	4322.250347	2734.194175	3752.619972	2938.766297	2746.000347	3889.192441	2497.622746	3884.262483	2605.351942	3616.416089	4629.566227	3244.056865	3549.674064	3028.653606	4519.052011	4222.78294	3821.452843	2818.76387	3983.058599	2579.682039	2849.471567	4954.429612
88	203.097	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6393.99211	5940.486792	3377.018525	4000.856261	7079.134134	3910.036021	5829.349914	3627.193825	5540.04048	5774.663465	4127.02916	5231.204803	9353.478216	4312.975986	5045.519383	4565.468611	4874.463808	3621.676158	5224.055232	3538.870326	4397.185249	5369.431904	6080.26175	4085.456947	4528.324185	4900.237736	3588.983533	3935.50669	6086.258319
89	203.194	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5664.723404	2878.5628	7957.298559	7357.700755	8370.778312	5706.082361	7311.026081	4635.738847	6133.291695	6174.180508	3705.429307	6068.733699	7984.737131	5219.902883	6211.079959	5494.019561	4583.26733	4744.292382	3132.577213	3783.757721	3582.110158	5865.771448	4249.51304	5146.950927	3097.780714	4499.158545	3993.442004	2828.859643	4840.214482
90	204.091	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7282.418914	4703.381017	4322.003414	2573.386821	5858.015705	3727.41789	3909.39604	3391.868897	3527.658245	5444.025265	3695.461591	3548.248208	4933.418573	4281.749744	2966.075794	2145.344145	4267.497781	1882.513827	3230.121543	3574.15705	3151.634005	5136.423011	4226.031069	3024.430864	3332.207238	4158.840901	2666.848071	2712.474565	3757.104473
91	205.111	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7340.694397	6632.337861	3930.268251	5413.054329	6395.830221	5230.960951	5077.59253	3927.073005	6400.962649	5652.528014	5205.719864	6536.385399	6633.37691	5479.741935	4188.185059	4393.619694	5185.166384	3679.127334	5639.178268	4566.434635	5715.704584	6185.086587	6082.78438	5287.582343	5940.957555	5401.89983	5831.471986	4327.921902	6589.314092
92	206.109	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9174.071986	6835.002377	4912.473345	5965.609168	10805.70323	6741.53039	6629.4	4909.399321	6580.826146	7279.55348	5245.392869	6244.840407	10042.24788	6506.098812	4775.168761	4415.093039	6123.447878	4770.67708	7178.663497	6872.9382	5772.567402	9439.694737	8847.111375	7681.658404	7057.649576	7688.020034	7160.833277	5799.128014	7643.092699
93	207.128	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5571.130051	4017.84652	2402.922241	3881.174533	4919.102886	3747.984041	3668.891341	2359.454329	4253.74635	4131.511715	4032.115789	4241.772835	5239.396944	4210.566384	3976.02309	2803.748387	4123.453311	2755.728693	4815.054669	3736.473005	4330.82343	4220.510017	3896.824448	4468.451273	3822.471647	4147.508319	3612.419694	2138.896774	3818.439049
94	207.163	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5422.536685	3410.067935	3730.644022	2930.933424	5884.558424	4393.324728	5879.538043	3984.664402	3965.245924	7573.54212	5463.370924	5423.517663	6548.286685	5226.023098	4745.27038	3722.005435	5740.362772	4640.991848	6414.342391	6795.122283	5326.608696	8693.402174	5914.375	5645.290761	4969.764946	5621.650815	4627.563859	2896.785326	5521.433424
95	208.125	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15287.2875	13976.1125	10324.425	11856.225	16142.4625	9867.4875	11699.15	8489.3875	12167.8	13581.3125	10200.6625	11235.125	15022.875	11175.0625	8607.9125	9272.225	10127.9375	10553.4375	11895.025	10437.6125	10710.7	14863.1	11496.95	13314.225	10107.9625	11946.425	11914.325	8595.1625	11357.9875
96	209.107	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16512.34745	10420.89079	8476.573589	8597.524866	15163.35215	7682.936156	11028.70699	10014.25504	10109.97849	10822.75034	8836.659274	9171.977151	14040.57728	8587.168683	8063.891801	7998.421035	7695.667003	7886.108535	10920.17204	10454.94153	9572.831989	14032.78965	12737.14147	13315.06082	11211.37668	10500.04805	9869.949933	7506.61828	11714.50202
97	209.143	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5288.74527	4188.766892	2856.332432	3934.440203	6990.774662	4431.122635	4621.22027	2917.39527	4847.585811	5012.167905	4021.808108	5689.196284	7052.273986	4817.470946	4147.948986	6052.827703	4071.878378	4420.018581	5813.385811	5084.081757	5247.508784	6405.760135	4969.616554	5391.254054	5495.856419	5296.178041	5507.605743	3256.71723	4591.654392
98	210.104	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12020.04054	8266.562838	6190.039865	6528.636486	8708.923649	5932.450676	7971.265541	4752.473649	5243.069595	6925.887162	5791.425	6334.065541	7430.058108	6213.616216	5783.095946	6570.844595	6241.121622	5695.891216	6855.702703	7413.483108	5699.849324	8219.325	6672.356757	7351.708108	8063.530405	5784.378378	5504.92027	4983.604054	9028.662162
99	210.139	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6582.437647	4093.470588	3623.84	4182.435294	7007.908235	4512.670588	5231.701176	4989.089412	3249.675294	4787.832941	4282.795294	4153.743529	5775.334118	4802.717647	4455.395294	4370.781176	4017.065882	3828.030588	4957.830588	4979.058824	5086.898824	5611.089412	4635.543529	4970.668235	4314.411765	4202.630588	3996.522353	2736.538824	4207.952941
100	211.123	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4975.611765	3984.894118	3878.717647	4375.952941	5083.741176	5327.211765	4033.623529	3955.917647	4237.858824	5888.058824	3921.176471	4887.905882	7107.364706	5463.223529	4133.858824	4201.235294	4754.823529	3099.105882	5706.176471	3778.141176	5454.588235	6515.470588	5503.4	5226	5526.894118	5496.811765	4514.776471	2389.917647	4402.341176
101	212.118	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17692.7984	10338.60782	10200.51755	10557.80642	18647.27683	11651.63791	12545.83049	12799.54062	11002.37914	16566.75125	12311.19358	13637.19559	18405.88666	10986.12337	12758.71916	12156.79238	14255.83651	11797.65396	14367.84453	11284.67503	13192.07322	15573.4323	12260.31194	14119.97994	11588.01805	13720.7663	11156.88566	7743.497492	12240.60381
102	212.154	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4702.720766	3162.062836	2659.116263	3523.589718	6288.809812	4308.422379	4501.708333	4618.431788	4448.999328	4462.927419	3514.980511	5751.642137	7236.590054	4710.759409	3749.59207	4866.821573	4296.159274	3962.752016	5737.31082	6215.857863	5681.652218	6742.798387	4746.626344	6292.023858	5846.481183	4618.884073	4764.366263	2025.877016	3226.574597
103	218.108	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5341.900033	4051.757696	2938.724263	3363.712678	4249.959285	2736.09434	3751.589871	4020.320755	5387.866269	4404.040715	4330.463092	4287.980801	5956.887454	4820.365111	3777.444224	3376.526647	3992.922873	3661.070506	3862.926514	4219.567031	4171.724595	5942.554783	4861.881827	4163.913936	5138.681893	4412.086064	4513.011586	2790.944058	4610.834823
104	220.124	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10498.19269	6306.324111	6046.463439	7090.25	10143.07609	6114.289526	7940.249012	6529.889328	8447.805336	8146.043478	6301.631423	7001.068182	12238.58103	7837.618577	6698.389328	6182.676877	6925.270751	7934.825099	8185.625494	6476.841897	7664.033597	11330.88439	9820.659091	6561.497036	6800.779644	8447.503953	7443.434783	5416.305336	7009.561265
105	221.11	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4916.880105	4310.196311	2777.961133	3807.896574	5315.747694	3675.413043	4865.599473	2963.418314	3841.909091	4814.210145	3958.061265	4086.36166	5265.844532	3972.031621	3493.722661	3589.13834	3590.250988	4018.974967	4833.088933	3105.540184	3452.428195	4929.075758	3770.320158	3536.381423	3991.196311	3604.343215	3384.101449	2991.087615	3350.895257
106	221.116	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6383.347969	4249.865662	2935.545216	3740.028178	4918.150066	3651.313237	3473.775229	3591.306684	3181.559633	4329.242464	4750.133683	3760.44692	4257.663827	3744.767366	3067.50983	3280.100262	4243.549148	2363.009174	3401.779817	3535.005242	3167.534076	5385.127785	4069.097641	3397.941678	2892.669069	3805.204456	4301.117955	3553.857143	3590.804063
107	221.147	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10911.77778	13942.21141	7443.446411	6245.643068	5401.957719	4487.858407	4560.570305	2484.812193	5519.399213	5216.525074	5152.110128	4648.625369	6213.116028	4811.877089	4382.357915	2707.428712	4843.049164	3386.963618	4308.921337	4028.25762	4593.646018	5844.015733	5512.256637	6760.564405	5624.449361	3764.861357	3804.352999	5525.116028	3044.855457
108	222.104	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	174004.5028	130476.276	25392.89774	26927.8076	27058.45723	8275.24451	28225.71157	18148.92756	23939.54081	29718.73976	17048.32416	13355.32317	37357.39233	14931.84497	11304.80728	11569.04523	19141.5218	5693.335628	11037.28253	13895.80728	10062.5703	22286.54146	20569.85251	13608.55785	10183.98755	26014.09898	11898.97837	65397.85185	80577.1629
109	222.14	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	41303.60944	23506.0249	17128.33814	19223.03145	40194.45216	19493.39056	27876.31586	19853.05242	21341.05767	31125.06946	19815.63696	21644.88729	36924.46658	20126.58847	18530.62254	18979.43119	20536.32241	21302.17824	24414.24902	22507.93578	21401.67759	29858.16645	28316.23722	27488.39056	21727.67628	28507.62516	22382.60157	20340.7038	26656.35518
110	223.124	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26780.6195	17168.96805	10487.59439	15562.90903	34016.70068	17144.78089	24211.97359	18410.62537	18393.39322	29112.21943	17586.73492	21053.53603	32313.09684	15360.9987	15441.03847	17517.5494	18066.88719	20836.01043	25225.58722	21338.53896	18813.69449	25920.40691	22072.30323	21427.43626	18101.50212	21041.45615	17622.87382	14256.78024	20726.64297
